casename,num_drop,volume[ml],RoI
office1_0_0_A,4905,6.82053651e-05,148.63636363636363
office1_0_0_E,7593,6.09203016e-05,230.0909090909091
office1_0_41_aout_A,7649,4.83002477e-05,231.78787878787878
office1_0_41_aout_C,6598,8.27717522e-05,199.93939393939394
office1_0_41_bout_A,6033,7.1940347e-05,182.8181818181818
office1_0_41_bout_E,6728,4.23957463e-05,203.87878787878788
office1_0_82_aout_C,2914,2.22231229e-05,88.3030303030303
office1_0_82_aout_D,6848,6.11115465e-05,207.5151515151515
office1_0_82_aout_E,1550,9.60047691e-06,46.96969696969697
office1_0_82_bout_A,8098,8.88534487e-05,245.3939393939394
office1_0_82_bout_B,6962,5.69892909e-05,210.96969696969697
office1_0_82_bout_C,5840,4.20826218e-05,176.96969696969697
office1_0_82_bout_E,5835,5.1811403e-05,176.8181818181818
office1_0_123_aout_A,5801,6.00982312e-05,175.78787878787878
office1_0_123_aout_B,6747,3.0547184e-05,204.45454545454547
office1_0_123_aout_E,5377,6.25214088e-05,162.93939393939394
office1_0_123_bout_A,5813,7.23427584e-05,176.15151515151516
office1_0_123_bout_B,7429,7.79339898e-05,225.12121212121212
office1_0_123_bout_C,7312,7.24774436e-05,221.57575757575756
office1_0_123_bout_D,4626,3.93455921e-05,140.1818181818182
office1_0_123_bout_E,3233,1.09958819e-05,97.96969696969697
office1_0_164_bout_B,6717,3.49051443e-05,203.54545454545453
office1_0_205_aout_B,5701,0.000100718695,172.75757575757575
office1_0_205_bout_C,5045,4.86341996e-05,152.87878787878788
office1_0_205_bout_E,5873,5.34012215e-05,177.96969696969697
office1_0_246_aout_B,5343,0.000112509777,161.9090909090909
office1_0_246_aout_C,7675,7.76579036e-05,232.57575757575756
office1_660_0_B,1250,8.90682531e-06,37.878787878787875
office1_660_0_E,3813,7.65571385e-05,115.54545454545455
office1_660_41_aout_A,8356,7.663203e-05,253.21212121212122
office1_660_41_aout_D,5454,3.87801265e-05,165.27272727272728
office1_660_41_aout_E,5973,7.85047887e-05,181.0
office1_660_41_bout_B,4419,2.66137904e-05,133.9090909090909
office1_660_41_bout_C,4013,5.24336101e-05,121.60606060606061
office1_660_82_aout_B,4294,1.39432514e-05,130.12121212121212
office1_660_82_bout_A,7660,4.4512286e-05,232.12121212121212
office1_660_82_bout_B,4131,1.05103527e-05,125.18181818181819
office1_660_82_bout_C,7511,4.13775488e-05,227.6060606060606
office1_660_82_bout_E,6275,6.27129921e-05,190.15151515151516
office1_660_123_aout_A,8315,0.000103338687,251.96969696969697
office1_660_123_aout_D,4203,4.10700268e-05,127.36363636363636
office1_660_123_aout_E,3960,6.69023284e-05,120.0
office1_660_123_bout_A,8036,0.000122062629,243.5151515151515
office1_660_123_bout_B,2246,3.96520954e-05,68.06060606060606
office1_660_123_bout_C,7424,7.36016736e-05,224.96969696969697
office1_660_164_aout_B,1869,2.81257435e-05,56.63636363636363
office1_660_164_aout_D,5212,5.85878552e-05,157.93939393939394
office1_660_164_aout_E,3193,4.4798926e-05,96.75757575757575
office1_660_164_bout_B,1984,1.80628704e-05,60.121212121212125
office1_660_205_aout_B,2121,1.76861777e-05,64.27272727272727
office1_660_205_aout_C,5628,6.37878038e-05,170.54545454545453
office1_660_205_aout_D,4541,3.10670985e-05,137.6060606060606
office1_660_205_bout_D,6493,4.32273264e-05,196.75757575757575
office1_660_205_bout_E,5466,7.303436e-05,165.63636363636363
office1_660_246_aout_A,7714,8.0209953e-05,233.75757575757575
office1_660_246_aout_C,6550,3.79798148e-05,198.4848484848485
office1_660_246_aout_E,4622,6.18061094e-05,140.06060606060606
office1_660_246_bout_C,7396,6.52988965e-05,224.12121212121212
office1_660_246_bout_D,5269,8.49090575e-05,159.66666666666666
office1_660_246_bout_E,469,1.12293083e-05,14.212121212121213
office1_960_0_A,7451,5.19124151e-05,225.78787878787878
office1_960_0_B,4116,2.96517755e-05,124.72727272727273
office1_960_0_E,6854,4.63617434e-05,207.6969696969697
office1_960_41_aout_A,4934,7.87150348e-05,149.5151515151515
office1_960_41_aout_B,6863,9.89108958e-05,207.96969696969697
office1_960_41_aout_C,4234,4.1344083e-05,128.3030303030303
office1_960_41_aout_D,6371,7.17314761e-05,193.06060606060606
office1_960_41_bout_A,6787,5.1323128e-05,205.66666666666666
office1_960_41_bout_C,8005,7.08008374e-05,242.57575757575756
office1_960_82_aout_A,4205,3.96353753e-05,127.42424242424242
office1_960_82_bout_A,6460,0.000109103159,195.75757575757575
office1_960_82_bout_B,1800,6.76348936e-05,54.54545454545455
office1_960_82_bout_C,7001,4.86586323e-05,212.15151515151516
office1_960_82_bout_E,4226,2.23755851e-05,128.06060606060606
office1_960_123_aout_B,5814,0.000138346877,176.1818181818182
office1_960_123_aout_C,6611,6.18100967e-05,200.33333333333334
